  -6.5202471e-03   1.1871785e-03  -4.1517267e-03  -4.0273862e-04  -2.2045855e-03  -5.0901687e-03  -1.7936508e-02  -1.5195603e-02   1.6051364e-03  -5.6042885e-03  -5.6278139e-03  -1.3812155e-02  -4.0068689e-03   0.0000000e+00   7.4555075e-03  -1.1402821e-01   1.0358950e-02   1.5183673e-02  -1.0828507e-02   1.0069444e-02   1.0982659e-02  -3.3182504e-03  -5.9303188e-03  -1.2351781e-02   3.4094783e-04  -5.3571429e-03  -1.0171647e-02   4.6728972e-03  -7.4832611e-03   1.5566221e-03
   1.7962003e-02  -4.6113307e-03  -4.3585370e-03   3.6261080e-03  -2.8722934e-03  -4.5315012e-03   9.5361241e-03   1.1326330e-02   1.4423077e-02   3.6755697e-03   3.3957993e-03   1.3346515e-02  -3.7385057e-03   1.7676768e-02  -1.5278109e-02  -8.8456435e-03  -9.4182165e-03  -4.8247025e-04  -5.6008147e-03  -6.8752149e-04   6.5751858e-03   8.7772397e-03   6.7114094e-03   4.1284404e-02  -2.8970688e-03   3.9497307e-03   7.7071291e-03   1.4396456e-02   4.0079365e-02  -4.6626085e-03
  -2.2734985e-02  -9.0006618e-03  -2.2459079e-02  -7.6274589e-03  -2.0828717e-02  -2.3348018e-02  -2.7057317e-02  -7.9532543e-03  -2.3170090e-02  -2.0507813e-02  -8.7741289e-03  -1.5934959e-02  -3.7782053e-02  -1.6439206e-02  -2.6642424e-02  -2.8558679e-02  -2.1181851e-02  -2.1238938e-02  -2.6625704e-02  -1.0663915e-02   1.8460665e-02  -1.2001200e-03  -2.1111111e-02  -1.1653985e-02  -1.1451034e-02  -1.6273247e-02  -1.4340344e-02  -1.7685590e-02  -1.7550553e-02  -2.0689655e-02
   1.3541667e-02  -3.6062508e-03   7.7881620e-04  -1.0517799e-02  -5.6573885e-03   7.5176665e-03   3.7847622e-03   1.7997382e-02  -2.1024259e-02   9.4715852e-03   5.0581689e-04   1.0575017e-02  -1.4988010e-03  -1.1352886e-02  -1.1481657e-02  -1.7455214e-02   8.6069101e-04   5.9181325e-03   5.7864282e-03  -2.0862309e-03  -4.6012270e-03  -1.3667768e-02  -2.6485055e-03   8.1243162e-03  -3.2849239e-03  -8.5439011e-03   2.2631749e-03   6.4458769e-03  -8.1553398e-03   3.8533085e-03
   4.7961631e-03  -5.0938338e-03   2.7431907e-02   8.1766149e-03   7.0550751e-03   9.7000448e-03   6.3934426e-03  -3.0536805e-03   9.3612335e-03   9.8765432e-03  -9.1001011e-03  -3.4336167e-03  -9.9234464e-03   6.3795853e-04   1.7384732e-02  -5.1425900e-03  -6.5110565e-03  -2.9416571e-02  -3.6610879e-03  -2.0905923e-03   4.3423449e-03  -2.5887011e-03  -3.4142640e-03  -1.2038023e-02   4.5099740e-03   3.5936927e-02  -3.5483871e-03   9.1651943e-03   1.7971809e-02  -1.8001324e-02
   1.5001705e-02  -4.5809755e-03   2.5563340e-03   2.2708840e-02   8.8135593e-03  -9.9024534e-03   1.1728295e-02  -1.3541835e-02   1.2547736e-02   6.8459658e-03   1.4030612e-03  -1.2303527e-02  -5.4412672e-03   2.3430029e-02  -9.1629520e-03  -4.2293233e-03   1.1128972e-03  -1.3807038e-02   1.0367454e-02   3.8407821e-03  -1.8688982e-02   1.3740458e-02   4.5679482e-03   8.5435313e-03   9.4974961e-03   8.8495575e-03   1.7966980e-02   6.0181639e-03  -2.1116197e-02  -1.5905109e-02
   3.4262681e-02  -1.0828370e-03   7.0828218e-03   1.1895321e-02   6.2724014e-03   2.5824750e-02   4.8140396e-02  -1.3564308e-02   1.0775862e-03   6.7994172e-03   1.4647816e-02  -3.3239147e-03   6.0975610e-03  -1.4795203e-02   9.4976256e-03   1.2741859e-02  -3.2114625e-03   1.8780946e-03   2.9744123e-02   1.2347826e-02  -7.1063104e-03   2.2951807e-02   4.9261084e-03   1.2101654e-02   4.7895997e-03   9.1228070e-03   7.4733662e-03   7.8311943e-03  -1.4145383e-02  -3.9720586e-03
   1.6563819e-02   1.2872629e-02  -5.6264066e-04   1.4106583e-02  -2.8940338e-03  -2.1827707e-03   3.7634409e-02  -1.6567263e-04   1.1033369e-02   1.1577424e-02   1.2553352e-03   2.0916667e-02  -1.8181818e-03  -1.1697755e-02  -1.1141372e-02   1.0717614e-02   4.5848823e-03   5.1124744e-04   2.2704339e-03   8.7613812e-03   3.1491555e-03   2.2907956e-02   4.9396682e-02   3.5866879e-02   1.7364658e-02   2.1557719e-02   1.3573232e-02  -1.1007986e-02  -3.9856517e-04  -1.6501650e-03
  -2.3961661e-02  -1.0702341e-02  -1.0883843e-02   6.9551777e-03  -8.2607725e-03   6.8543095e-03  -6.8097705e-03   4.9710025e-03   5.8557360e-03  -5.7224607e-03  -1.3540622e-02   3.0446494e-02  -6.0716454e-04   6.3979527e-04   1.7526289e-03  -1.8441678e-03   7.7710620e-03  -4.9395333e-03   2.7686886e-03   2.1968665e-02  -2.8538813e-04  -8.3477260e-03   6.1085160e-03  -1.9199766e-03  -1.0207497e-02  -6.2968005e-03  -6.5400187e-03   1.3094718e-02   1.6343700e-02   1.6528926e-03
   3.2078560e-02  -1.9878296e-02  -4.5532157e-03  -4.6047583e-03  -4.7276002e-03  -1.0428737e-02   1.1924281e-02  -2.1104699e-02  -1.6935697e-02  -7.9136691e-03  -4.8296899e-03  -4.5944233e-03  -4.8602673e-03  -2.8772379e-03   1.2746813e-02  -1.7551963e-02  -4.2839657e-03  -1.4036289e-02  -2.2590361e-03  -1.9830028e-02  -2.8546960e-04   1.1611030e-03   4.2857143e-03  -1.0794140e-02  -3.3812342e-04  -3.4252440e-04  -7.2100313e-03  -7.1090047e-03  -6.9792349e-03   5.5005501e-04
  -1.2686330e-02   7.8642384e-03   2.2870212e-03   2.3515806e-02  -5.7679258e-03   4.8155738e-02   1.9737811e-02  -1.1116726e-02  -2.6917900e-04   2.6589316e-03   9.4508301e-03  -1.4006048e-02   1.1294261e-02   9.6184675e-04  -7.1594274e-03   1.3634227e-02   8.4818685e-03   5.3819444e-03   3.5220126e-03  -5.4403264e-03   1.7989720e-02   4.9289649e-03  -3.5561878e-03   1.4809041e-02   1.2176560e-02  -6.3388727e-03   3.4101674e-03   1.3018008e-03  -2.4494311e-03   5.3600880e-03
  -1.4776743e-02  -1.3689254e-02  -5.7045066e-04  -1.5065913e-03  -1.1034012e-02   1.9550342e-03  -1.3144590e-02  -3.4065747e-03  -1.0231556e-02  -5.6653809e-03  -1.5182186e-02  -6.4568200e-04  -6.9423483e-03  -1.0249840e-02  -5.9632264e-03  -1.6697588e-02  -1.0117016e-02  -4.4897254e-03   2.5068940e-03  -1.7094017e-04  -7.0126227e-03  -2.3369879e-02  -1.2491078e-02  -1.0368664e-02  -2.5062657e-03  -4.2241379e-03  -7.4894581e-03   2.8169014e-03  -5.9405941e-03  -1.3670540e-02
  -2.9344636e-03  -4.8577377e-03  -3.9954338e-03   9.4304036e-03  -9.6618357e-03  -1.2125436e-02  -2.7810304e-03  -1.7262006e-02  -1.3601741e-02  -8.6071039e-03  -2.5693731e-04  -8.5608141e-03  -1.5197568e-03  -1.0679612e-02  -5.5013753e-03  -2.1698113e-02  -1.5145918e-02  -5.0303556e-03  -1.2253063e-02  -5.6419901e-03   1.4406780e-02   1.6248154e-02  -4.6982291e-03  -1.9014358e-02  -5.0251256e-04  -9.9558480e-03   1.5852885e-03  -1.6853933e-02  -3.5856574e-03  -1.3860014e-02
   4.6435579e-02  -4.3235704e-03  -2.4832856e-03   1.0500747e-02   8.1300813e-03   3.2449210e-03   8.2195802e-03   2.4173913e-02  -1.5995587e-02   1.4673514e-03  -7.7101002e-04   9.1234930e-03  -2.7397260e-03  -9.8135427e-03  -6.0346995e-03  -6.2680810e-03  -5.6264066e-03  -9.4124826e-03  -2.5316456e-03  -9.9724897e-03   6.6833751e-03  -1.6569767e-02  -1.2708787e-02  -7.1202532e-03   2.0110608e-03  -6.9954530e-04  -3.1655587e-04  -8.8131868e-03  -1.5993603e-03  -4.2164441e-04
  -3.4687500e-02  -4.4824205e-03  -2.2979701e-03  -5.9539218e-03   2.3041475e-03   6.1875967e-03  -2.1982821e-02  -1.9188317e-02   1.5134529e-02   1.9536020e-03   7.7160494e-03  -2.1956732e-02  -1.3736264e-02   3.3036009e-03  -1.9731849e-02   4.3668122e-03   5.2810260e-03   5.2622223e-04  -3.2994924e-03   7.6415422e-03   2.2130014e-03  -2.9559563e-03  -8.8267745e-03   3.1872510e-03  -7.8608463e-03  -3.3251663e-03  -2.6915769e-03  -7.7385308e-03   7.0084101e-02  -5.9055118e-03
   8.0932341e-03   3.9397777e-03   1.1132438e-02   8.5565476e-03   3.7931034e-03   1.9566737e-03   2.4263174e-02   2.2506925e-03   7.1231364e-02   4.1433098e-03   8.1674324e-03  -3.4664906e-03   1.3045497e-02   5.3012842e-02   1.3161290e-02  -2.8985507e-03   1.0006254e-02   3.0958663e-02   7.6394194e-03  -7.2388831e-03   4.0022081e-03   1.6602431e-02  -1.4842301e-03   4.8050040e-02   2.5286581e-03  -4.2142230e-03   3.5084934e-02   1.4525140e-02   6.7365269e-03   4.1018388e-03
  -2.5690430e-03   6.6573231e-03   7.0235383e-03   3.6886758e-04   3.2062292e-03   4.4636630e-03  -6.1037640e-03  -1.6755916e-02   7.7319588e-03  -5.0970874e-03   1.7721519e-02  -7.2883883e-03   5.7589784e-03  -1.2507817e-02  -5.6036679e-03   1.8410853e-02  -4.7058824e-03  -1.7915032e-03   5.3070508e-03   7.9861111e-03  -2.0618557e-03   2.0414115e-03  -9.2902267e-03  -3.7514352e-04   2.8585842e-03   8.8167872e-04   1.8404908e-03   6.8281938e-03  -7.4349442e-03   1.5917735e-02
  -6.4391500e-03   1.0442047e-03  -5.6550424e-04   1.4011799e-02   3.0818400e-03   7.3600889e-03   4.9714871e-03  -5.4462403e-03   1.0230179e-02   4.8792388e-03   1.3184080e-02  -7.3418989e-03   1.1239368e-02  -2.2165928e-03   4.6106557e-03   1.4509990e-02   1.1198208e-02  -2.4784206e-03   3.2679739e-03  -1.0334137e-03   1.9283747e-03  -8.7310827e-04   1.5003751e-03  -2.5777104e-02   1.0060362e-03   7.0472163e-03   1.5460808e-02   8.7508204e-04   3.7453184e-04   7.2102052e-03
  -2.0252754e-02  -8.3449235e-03   1.8860807e-04   5.8181818e-03  -5.4619936e-03  -6.0656190e-03  -1.3094718e-03   9.7155980e-04  -1.0126582e-02  -1.0682204e-02  -1.3749079e-02   1.5128593e-03  -9.0117152e-04   7.2992701e-03   1.2493626e-02  -8.6752638e-03  -9.7206841e-03   2.5702536e-03  -2.7562015e-03  -4.1379310e-03   8.2485565e-04   0.0000000e+00  -1.1610487e-02  -3.8910506e-03  -4.1876047e-03   3.8488453e-03  -6.7827631e-03  -5.0273224e-03  -1.0482965e-02   4.6806167e-03
   3.7539276e-02   1.8092567e-02   9.8057703e-03   2.3138106e-02   1.0755149e-02   8.1830791e-03   2.3164336e-02  -1.7029913e-02   7.1611253e-03   1.4723926e-02   2.0288773e-02  -3.3568312e-04   5.7726999e-03   2.3629490e-02   3.4248300e-02   1.0879849e-02   8.2629225e-03   9.0582806e-03   7.5376884e-03   8.6565097e-03  -8.2417582e-04   9.6125837e-03   9.8522167e-03  -4.6875000e-03   7.5693860e-03   1.2722203e-02   1.8214936e-02   2.0650264e-02   1.2107454e-02   9.8657166e-03
  -1.5620019e-02   1.1296322e-02   1.1764706e-02   1.4134276e-03   4.0751641e-03  -3.7144036e-03   1.9507333e-02   3.5906643e-03   1.2696800e-02   4.8367594e-04  -1.0979627e-03   3.3579584e-03   2.3914863e-04  -2.4315174e-02   1.1930850e-02  -9.3589144e-04  -3.8819397e-03   8.4688347e-04   4.9875312e-03   1.0298661e-02  -9.3483640e-03   1.8176572e-02   8.2551595e-03   3.1397174e-03   3.8397329e-03   3.4417484e-04   1.8187239e-02   9.9009901e-03   4.4859813e-03  -7.0556309e-03
  -1.6839378e-02  -2.8606457e-03   5.5370986e-03   4.2342978e-03   7.4408117e-03   1.2427506e-03   2.9329609e-03   7.5134168e-03   2.5075226e-03   4.5927000e-03   1.3922814e-02   8.1994645e-03  -3.5833831e-03   7.2870662e-02   6.9778633e-03   0.0000000e+00   8.6601509e-04  -1.8615671e-03   1.2655087e-02  -6.1162080e-03   8.8814876e-03   1.9268915e-02  -2.2329736e-03   7.8247261e-03   1.0477299e-02   5.1608464e-04   1.1420205e-02  -6.8094629e-03   8.1875698e-03  -1.7764417e-03
   6.5876153e-04  -4.5081967e-03  -1.8355360e-04  -6.3246662e-03   2.2381379e-04   5.3096125e-03   3.3421529e-03   1.4737216e-02  -7.5037519e-03   5.5341675e-03  -4.8181161e-04   4.9792531e-03   7.7954175e-03   1.1761247e-03  -1.6726404e-03  -3.5597190e-02  -2.4721879e-03   1.6954900e-03  -7.3511394e-04   1.0256410e-02  -8.1155433e-03   2.2240756e-03  -4.4759418e-03   1.5527950e-03   3.9499671e-03  -3.9546080e-03   6.3694268e-03  -1.0525638e-02  -7.3791067e-03   9.5824778e-03
  -5.5957867e-03  -9.0572252e-03  -1.1382412e-02  -4.9504950e-03  -3.3564556e-03   2.5378970e-03   5.9680777e-03   1.3123360e-02  -1.3608871e-02   1.6750419e-03   4.0973729e-03   3.7985136e-03  -7.7380952e-03  -4.4346549e-02   2.4413595e-03   2.1855270e-03  -2.6022305e-03   1.5233582e-03  -1.7165277e-03  -6.7681895e-04  -1.0678131e-02  -1.2233010e-02  -5.9947546e-03  -5.8139535e-03  -1.9672131e-03   1.5535992e-02  -1.1939010e-02  -7.8095858e-03   1.0037151e-02  -7.4576271e-03
   1.9860973e-03   1.6341227e-02   1.8198700e-02   4.6197584e-03   1.1899416e-02   1.8199234e-02   8.1401766e-03  -1.2262522e-02   5.1098620e-03   5.4945055e-03  -1.8963034e-02  -8.7199737e-03   9.2981404e-03   1.2907191e-02  -4.7753211e-05  -2.3019142e-02   1.0560318e-02  -2.5350684e-03   1.7440432e-02   1.0159160e-02   7.2890384e-03   9.1549889e-03   6.9732378e-03   2.0272904e-02   1.7411301e-02   0.0000000e+00  -1.0336293e-02  -5.6808867e-03   1.1413844e-02  -2.7322404e-03
  -5.6161216e-03  -2.7251669e-04  -4.7419296e-03  -1.1319420e-02   5.7244287e-03  -6.8539175e-03  -9.4429999e-03  -8.7427872e-04   2.2877478e-03  -1.1879306e-03  -7.0956692e-03  -6.8049793e-03  -1.0995542e-02  -1.8203883e-02  -7.1633238e-03   6.9444444e-03  -1.3769363e-02  -7.7092511e-03  -7.2428778e-03   1.1397922e-02  -9.6020039e-03  -1.2661750e-02  -1.3101254e-03  -1.4329385e-03  -7.5879884e-03  -4.4195139e-03  -2.6478376e-03   4.3965707e-03   9.1008373e-03   8.9041096e-03
   1.3289037e-03  -1.2539185e-02   5.3142752e-03  -1.3237925e-02   8.2068479e-03   4.6008119e-03   4.4211108e-03   8.0504025e-03   7.3548060e-03   4.9952426e-03  -6.1606703e-03   9.6925134e-03  -3.9062500e-03  -9.5797281e-03   1.4430014e-03   3.4482759e-03  -8.7260035e-04  -1.3233160e-02   1.3375486e-02   2.9830958e-03  -7.1659407e-03  -9.8647125e-03  -3.7481259e-04   1.0236296e-02   9.7608590e-04   5.6342838e-03  -2.9498525e-03  -5.2527905e-03   9.0187590e-03   3.6659878e-03
  -2.0570670e-02   3.3126294e-03  -2.1873861e-03   6.7077592e-03   6.3457330e-03  -1.4816810e-03   1.0316369e-02  -8.0729167e-03   6.0422961e-03   6.3905325e-03  -6.9427225e-03  -8.1926514e-03   5.1282051e-03   4.1809672e-02   2.0172911e-02   7.8546883e-03   4.2420462e-03   2.2495241e-03  -2.1598272e-03  -9.9140780e-04  -1.2737051e-03   6.8317677e-03   1.4248219e-02   7.5776515e-03  -2.8441411e-03  -1.8675722e-03   7.9881657e-03   6.6006601e-03   1.5370039e-02  -2.9761905e-03
  -7.1138211e-03  -1.0455358e-02  -1.5162587e-02  -5.9427337e-03  -3.0441400e-03  -1.9425334e-02  -5.0374404e-03  -1.2339197e-02   1.3513514e-02  -1.2935089e-02   4.4943820e-03  -9.2615770e-03  -1.3655462e-02  -1.8568434e-02  -7.1209981e-03   5.8451047e-03  -4.3483663e-03  -5.3522099e-03  -1.1063011e-02  -3.9695667e-03  -1.0911152e-02  -1.3853548e-02  -6.4695009e-03  -1.6919141e-02  -2.2736533e-02  -4.9328117e-03  -1.0859994e-02  -8.9617486e-03  -1.5489491e-02  -2.3066486e-03
   8.8706926e-03   1.6682886e-03   3.8953812e-03   1.7028986e-02  -5.6706652e-03   3.5768331e-03   1.8062397e-02   1.3999646e-02   4.0000000e-02   7.6244937e-03   9.4456873e-03   1.6506653e-02  -3.8034383e-03   3.9365273e-02   9.4718748e-03   7.2639225e-03  -2.4956326e-03   1.0414859e-03   1.1916342e-02  -1.5941548e-02   5.7306590e-04   2.5802752e-03   9.8604651e-03   3.0592734e-03   2.8352235e-03   4.1025641e-03   1.4540059e-02  -3.3083370e-03   5.3648069e-03   1.7679859e-03
   1.2174501e-02  -5.8292852e-03  -5.9127864e-03   7.8375490e-03  -9.4318930e-03  -1.6449623e-03  -6.7204301e-04  -2.9709892e-03  -8.0721747e-03  -8.9855758e-03   1.0834770e-02   8.1193041e-03   3.6652413e-03   3.8167939e-03  -6.5058600e-03  -1.3942308e-02   6.2546910e-04   1.0404023e-03   1.4419611e-03  -2.3624705e-03   1.1454754e-03   4.2893909e-03  -5.8953574e-03  -6.0998856e-03  -9.4794612e-03  -8.5120872e-03  -5.8496636e-03  -2.8767426e-03  -1.7787264e-03  -8.0097746e-03
   1.5035082e-02   7.1199218e-03  -7.4349442e-04  -1.2371863e-02   4.4286980e-04   7.9637512e-03   3.7659718e-03  -8.7642419e-04   7.1804691e-03  -4.2949177e-03  -9.7442144e-04   2.3011177e-03   6.3907486e-03  -2.6615970e-02  -2.9550827e-03  -1.0726475e-02   1.2501563e-04  -4.3305041e-03  -2.1598272e-03   4.3978349e-03  -4.2906178e-03   8.5421412e-04  -1.8532246e-03   5.3701573e-03   1.8468771e-03  -6.5247253e-03  -1.2944984e-02   5.7700843e-03   6.4148254e-03  -2.1896811e-03
  -1.9256090e-02  -9.0102578e-03   1.8601190e-04  -3.2569792e-02   1.3258079e-03  -1.0625255e-02  -1.8491223e-02  -2.0350877e-02   4.7528517e-04   5.2719866e-03  -9.5098756e-03  -1.5578878e-02   9.0716662e-04  -1.2022236e-02  -8.8915234e-03  -9.8570724e-04   5.0000000e-04   6.7849687e-03  -3.8480038e-03  -7.4099023e-03  -4.0218328e-03  -5.6899004e-03  -7.4266617e-04  -8.0160244e-03  -1.6758840e-04  -2.5924646e-03   4.4709389e-03  -3.9717564e-03  -1.2393768e-02  -1.3029763e-02
  -1.9466353e-02   4.1963911e-03  -3.9055235e-03  -1.9607843e-02   7.7387439e-03   6.8842076e-03  -3.6860068e-03  -9.4914040e-03  -8.5510689e-03  -2.3837902e-03   5.1698671e-03  -3.4982509e-03   1.2084592e-03   6.1131573e-04  -9.8086124e-03  -1.0853478e-02   3.2483758e-03   5.5296354e-03   1.6900048e-03   4.0719376e-03  -8.6530141e-04  -1.1444921e-03   4.6451133e-03   7.2923357e-03   1.0559839e-02   5.1984058e-04  -6.2314540e-03   2.6583961e-03   3.2269631e-03   4.0994997e-03
  -1.4547322e-02   1.1979384e-02   5.2277819e-03   1.1698113e-02   2.5224830e-03  -4.7859975e-03  -8.0844067e-03  -4.4295787e-03  -4.7915668e-04   9.0800478e-03  -6.6127847e-03  -2.0060181e-03   8.1472541e-03  -6.9908815e-03  -5.4360957e-03  -2.4937656e-03   1.1207970e-02   9.2799450e-03   2.6512413e-03   1.6897601e-03   1.7321016e-03  -6.8748210e-03   8.3225448e-03  -3.6274079e-04   1.3352131e-02   1.2123311e-03  -1.4929830e-03   0.0000000e+00   2.5017870e-03   1.5915854e-03
  -5.2101424e-04   2.0646937e-03  -1.1887073e-02   5.0354345e-03  -3.3913139e-03   1.3740038e-02  -1.4090344e-02  -1.0805412e-02  -1.9654842e-02   4.4991712e-03  -5.9171598e-03  -1.2897822e-02  -5.9862317e-03   2.1426385e-03  -1.2996478e-02  -1.3000000e-02  -1.9704433e-03  -6.4702878e-03  -1.2259615e-02   1.5519568e-02  -4.3227666e-03  -4.0380733e-03  -8.8041086e-03   7.6394194e-04   5.9743023e-03  -7.0921986e-03   4.1866029e-03  -4.4189129e-04   1.7825312e-03  -7.4616554e-03
   1.5638575e-02   1.4285714e-02   1.9548872e-02   1.1319354e-02   9.4401756e-03   1.3689347e-02  -6.1650553e-03  -7.5270791e-03   1.8581907e-02   8.9580387e-03   1.4880952e-02   4.4120143e-03   1.3399578e-02   9.4685400e-03   1.5259660e-02   5.3166160e-03   7.2803554e-03   1.1653813e-02   1.2168411e-03   1.5614618e-02   3.1837916e-03   7.8192876e-03   4.8112509e-03  -4.1984733e-03   1.2853889e-02   7.8397213e-03   1.7272186e-02   1.5473033e-03   2.1352313e-03   7.1697063e-03
  -4.1060736e-03  -4.8754063e-03  -7.5589971e-03  -4.4036697e-03  -6.5245759e-04   4.0112314e-04   9.8688848e-04   1.9792823e-02   1.9203072e-03  -7.0093458e-03   1.4418377e-02   7.6026356e-03  -1.4856633e-04   5.1437216e-03   0.0000000e+00  -6.2963122e-03   3.6751194e-03   1.5246485e-03  -1.7015070e-03  -2.7477920e-02  -9.8095788e-03   1.1206897e-02  -1.6574586e-03  -4.5956305e-03  -4.9799197e-03   2.5929127e-03   4.9765808e-03  -9.9315824e-04   1.4094460e-02  -3.8012302e-03
   1.7694554e-02   1.3881328e-02   2.4150102e-03   7.0033174e-03   6.9640914e-03   7.7519380e-03   1.3380282e-02   2.1585344e-02   1.8207954e-02   6.3529412e-03   9.3953264e-03   1.9450034e-02   3.5661218e-03   5.1173992e-03   2.2545455e-02   2.5354970e-03   1.1595264e-02   2.1989175e-03   7.0611152e-03   1.3454423e-02  -1.7482517e-03  -3.1258880e-03   3.8738240e-03  -3.8505820e-06  -3.1078463e-02   4.6551724e-03   1.8933877e-03   6.5171766e-03   2.9099797e-03   1.9286804e-02
