"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"2006-11",0.588741156,-0.0620650538,0.1522467982,-0.190321718,0.3973549102,0.7970572948,1.4575781376,1.129406012,0.696198686,0.00566535339999999,0.796919048,0.622198586,0.508547485,0.64648338,0.814079928,-0.316623484,0.407571688,0.437057596,0.117050958,-0.1940942872,0.2506579382,0.47382214,0.250194048,0.26902738676,-1.02746636,0.33104688,0.1232655214,0.6018770832,0.333532836,0.667864372
"2006-12",-0.15167093,-0.1761560652,-0.5575932342,0.27554232,0.00631509639999998,0.207837528,-0.192539896,0.156931212,-0.1848202916,-0.0879173222,-0.014301192,0.0433275322,-0.3219380008,-0.572936124,0.083839762,0.075686114,0.017330238,0.014440898,0.354274126,0.2905861438,-0.224246536,0.235852427,-0.328974758,-0.30323274,-0.112864722,0.162059942,0.348930324,0.635722038,-0.8287801126,0.5286014758
"2006-13",0.470318712,-0.5750451698,-0.21593354,-0.240404922,-0.593653144,-0.164181814,-0.982297202,0.128501796,0.32248836,-0.3352019154,-0.152463755,-0.097503268,0.482979664,-0.172748398,-0.4058993952,-0.118353916,-0.2076539852,-0.387074416,-0.2226956394,-0.2503984852,-0.186452122,-0.4577642446,0.1556087042,-0.886139394,-0.3822365012,-0.4442537912,-0.5195381636,-0.387751428,0.3274856632,-0.269269188
"2006-14",1.23588374,-0.304551418,-0.324903414,-0.6543786566,0.091374752,0.420483454,0.863265458,0.240501886,-0.82866933,-0.2630257468,0.241377036,0.157145399,-0.4163204984,0.333616004,-0.069575018,-0.246125514,0.006613082,-0.4694170918,0.039611858,-0.1935952742,0.29150098,-0.3989905682,0.010728836,-0.1861000784,-0.1227414,-0.119952272,-0.158712914,-0.523816014,-0.259141164,1.404532554
"2006-15",0.94454068,-0.2731368325,-0.2659019155,-0.539205925,0.000159534500000002,1.0378838975,0.6448586125,0.05327996025,0.44817357,-0.0660049475,0.3379368575,0.1018606475,-0.1194545025,-0.5620470825,-0.60404267,0.27706834,-0.162465495,0.0087725705,0.26752217,-0.74799684725,-0.00913237749999999,-0.3918229325,-0.165196075,-0.1636458965,-0.30998997,-0.2127833175,-0.697315775,-0.1615196575,0.29907148,-0.0550770575
"2006-16",0.987908328,0.447517628,0.445049478,-0.18039503,0.491290178,0.841310666,0.2219249554,0.92380107,-0.471832762,0.2903691684,0.5971238932,1.086905226,0.0482970044,0.23761842,-0.3674891924,-0.407166514,-0.066208146,0.190375702,0.1627975078,1.306189766,-0.137116728,0.43669562,0.0467541902,0.29821774,-0.089269994,2.3925900876,-0.194156358,0.051989166,-0.60272423,1.017836448
"2006-17",-0.891197078,0.742624658,0.593014204,0.680974382,1.2740457522,-0.682048148,-0.467092456,-0.152237884,0.2760596552,0.0592674092,-0.2172668202,-0.59494871,0.3689475948,-0.285660754,-0.188256448,0.978092056,0.188044466,0.0755350756,1.36494384,0.1159345582,-0.006564676,-0.122912026,-2.1840032888,0.363623054,0.663842698,-0.4713734722,0.352674478,-0.33193451,0.676375994,0.097655032
"2006-18",0.778180004,0.173816706,-0.01608937,-0.1948955746,0.228350214,1.159768914,1.072171114,0.459231296,0.74781361,0.350713806,0.490517158,0.294091692,0.335602508,0.859224562,0.64918326,-0.483571266,0.228327454,0.0317077934,0.5214861472,0.135597674,0.3814814856,-0.009380946,-0.154440024,0.084301596,-0.844813198,0.704078112,-0.037787938,0.957983128,0.801612252,0.407496708
"2006-19",-0.166646718,-0.957200434,-0.318891804,-0.255294354,-0.53546871,-0.33217921,-0.535310403,-0.33376983,-1.286687018,0.219832502,-0.432528888,-0.5596042246,-0.5283671502,-1.07632034,-0.614683224,-0.4460563,-0.2357775,0.0555709554,-1.0262506296,-0.4060063618,-0.187412246,-0.097794084,-0.656149656,-0.7425374934,-0.238122858,-0.0044028556,-0.767380054,-0.294238384,0.570325398,-0.1543314976
"2006-20",-1.637579864,0.185437346,-0.266058084,-0.2615794918,-0.35063911,-0.54160922,-1.3239548872,-0.9447513,0.507225164,0.224794223,-0.63116595,-0.5642255532,-0.0379811902,-0.03132632,-0.5068103,-0.738893258,-0.530994382,0.3441703276,-0.72804931,0.4597070118,-0.450343468,0.08053536,-0.548299168,-0.54319945,-0.345661994,-0.6976180196,-0.532109798,0.32295894,0.196036068,-0.518670956
"2006-21",0.222683344,0.41068964,0.845170232,0.743599656,0.4649212626,-0.253103872,0.4426461528,0.464835598,-0.520696178,0.3827661,-0.12398296,0.3884232944,0.09434024,0.33023087,-0.127679342,-0.1362929008,0.127617232,0.2807892852,0.2561207834,0.851837022,-0.696987474,0.1501295764,1.0429696724,0.165517832,0.37101425,-0.00484073199999998,0.381457014,0.9843550748,0.219501814,-0.107573252
"2006-22",0.2072071225,0.1515371675,0.14547069175,0.4819959675,-0.0556768575,0.0944175075,-0.52670686,0.4046739325,0.224925885,-0.33734214625,0.4411334,0.0105547699999999,0.227220945,-0.11609228475,-0.416770425,0.033016645,-0.3669260475,0.028045585,0.3551642175,0.244144635,0.4273238325,-0.4985503975,-1.0200747025,0.188769095,-0.546335905,0.144772875,0.35091813675,-0.92328384,0.093033705,0.268259245
"2006-23",-1.498530592,-0.509975196,-0.4761421448,-0.0908074076,-0.197732884,-0.811314818,-1.461441004,-1.093133356,-0.4913902972,-0.1565693778,-1.270988158,-0.91747679,-0.340147142,-1.554415204,-0.580450272,-1.215823646,-0.487215268,0.183627884,-0.79938828,-1.1190737762,-0.062593166,-0.0735663276,-0.7422875,-0.566912532,0.1796315,-0.9603917036,-0.26269297,-0.2885316282,-0.870908132,-1.015865514
"2006-24",-0.061198408,-0.022086956,-0.169244306,0.88175645,-0.493950238,1.30280396,0.8997374834,0.4535536696,0.038777914,-0.14582655,0.1270077282,0.042692732,-0.08260692,2.023615092,0.019103034,1.322278862,0.0933296582,0.1079719524,-0.9440721,-0.3083503038,-0.109732466,0.35460556,0.151420384,-0.071761246,0.2249633076,0.568800094,0.647055104,0.503990918,0.115003106,0.00551184800000001
"2006-25",0.123186658,0.103992598,-0.12510354,-0.2878816492,-0.053389526,-0.4695470266,0.461063774,0.00318402179999997,-0.376017012,-0.217646706,0.4875032418,-0.2522164542,-0.4422758712,-0.21015597,-0.270682614,-0.325597834,-0.1992398952,-0.10585659,0.385478612,0.167077508,-0.325272328,0.3318855206,0.393506718,-0.655679652,0.272743594,0.209935902,0.183210056,-0.165144722,-0.223025996,-0.12447807
"2006-26",1.406842736,0.600064356,0.263044798,0.384985164,0.253371966,-0.375557304,0.66005584,1.110523836,-0.066233492,0.189228988,-0.0951411242,1.17751158,-0.13053689,-0.595577918,-0.31507451,1.08085054,-0.0848636518,-0.45601779,0.713566698,-0.15359572,0.63738569,0.81749926,0.765113884,0.709193844,0.230525308,0.3397258084,0.40400618,0.111501604,0.535534324,0.195848424
"2006-27",1.23201788666667,1.96634847333333,-0.799282483333333,-0.226119889333333,0.539661596666667,-0.787925323333333,-0.927264383333333,0.85219416,-0.271517613333333,0.0322805033333333,-0.863046251,0.694570023333333,0.37253715,1.21007538,-0.438611076666667,-0.7208484,-0.14618128,0.38841409,0.0630247333333333,-0.76289834,-0.474977046666667,0.445042269,-0.09824062,0.284115024666667,0.0614176866666667,-0.144879821,-0.762117136666667,-1.52007678,-0.0654055433333333,-2.73628217333333
"2006-28",-1.677232484,-0.071992172,-0.2706244508,-0.832130122,-0.1834791422,-0.672237996,-0.925231834,0.84515897,-1.508746014,-0.247802802,-0.4187322618,0.6413191376,-0.732717954,-1.29794492,-0.850086074,-0.7369952,-0.759949578,-0.03873413,-0.69725781,0.1147832124,-0.055291392,-0.3968220968,-0.884601254,-1.074334376,-0.29463290846,-1.354834402,-0.679423276,-1.287820666,-0.899487936,-0.7704357522
"2006-29",-0.820567832,0.5606216224,-0.2589257492,0.568404676,0.75173232,0.508858266,-0.225583873,-0.571518376,-0.53476261,0.5727953326,0.163832118,-0.306066007,0.08469045,-0.099352494,0.017715542,-0.7680894084,0.361093966,0.401697082,1.07752453,-0.2378249666,1.0027080086,0.6783534304,1.406650042,1.245543532,0.1496679386,0.392251148,0.1721504138,0.292886876,-0.004901816,-0.15090258
"2006-30",0.113477416,0.259163098,0.625962008,1.90504936,0.5919719414,-0.0576053940000001,0.81710372,0.491806298,0.7027005,0.295025672,0.064866288,0.945571126,0.473171457,1.00396509,0.41393426,1.194947426,0.550252704,0.37991733,1.0501843774,1.76910315,0.346916474,1.907917994,0.298752312,1.807209778,0.2438980178,0.685751822,1.11835434,0.339310264,0.84527022,-0.01993486
"2006-31",-0.0846041084,-0.1856354674,0.031601393,0.5827059038,0.2397962472,0.180559864,0.542548932,-0.116963018,-0.9420314,-0.3070556392,-0.231816606,0.503235848,-0.143058316,0.212256832,0.0633915554,-0.755776996,-0.2728244356,0.2102632132,-0.1528735614,-0.1403650184,0.073017976,0.154191496,0.068388708,-0.091258312,0.9446421864,0.162985486,0.02122778,0.181398216,0.1389771648,-0.27583688
"2006-32",-0.9094923042,0.23114705,-0.180214918,-0.4619414876,-0.3458964502,-0.9189551,-1.697856452,0.67286254,2.695426664,-0.040156898,-0.2903270382,0.3073063324,-0.150752088,0.380182442,-0.7973578436,-0.083353858,-0.107767228,-0.0276130664,-0.527021286,0.7770354212,-0.405888678,-0.383710704,0.1070981714,-0.110935054,0.275696435,-0.781164846,0.167919832,-0.0550924034,-0.305420546,-0.282514314
"2006-33",0.09907933,0.765756268,0.5605630234,0.180574082,0.436020832,0.461221018,0.383770908,-0.175975024,1.330040558,0.2463225282,0.6361880274,-0.20734518,0.883377144,1.46425875,0.865689584,1.112724654,1.14839143,0.292358806,0.8028210706,-0.716289728,0.842885168,-0.50475257,1.102939766,0.9337775972,0.0413761772,0.526822672,0.230416308,-0.101054466,0.3244161,0.75936621658
"2006-34",0.408867566,0.0519297468,-0.123904326,0.10517302706,-0.1255504124,-0.97737703,-0.677127922,-0.1295521098,0.184418906,0.095106682,-0.540766122,0.418486352,-0.0763759504,-0.165317396,-0.73478721,0.552182752,-0.000323479999999998,0.08691306,-0.07805566,0.20639727,-0.4933306576,0.434444184,0.0437048306,0.168483356,0.175550286,-0.348267344,0.186086966,-0.27035503474,-0.6485937988,-0.3477728198
"2006-35",0.017062516,-0.080246574,-0.1320883384,0.621478644,-0.1946642686,0.42135774,0.406466076,-0.589269708,1.144285862,0.242821314,0.629631998,-0.688143978,0.159923056,0.7289131134,0.672534388,1.025497962,0.394346548,0.0125783458,0.0890218118,0.690427596,0.8480357356,0.305137514,-0.00669425060000001,0.503724678,0.3202160684,0.844007324,0.483802046,0.705381506,0.659495676,0.491521514
"2006-36",-0.2820233575,-0.2536031925,0.0295985525,-0.21305412125,0.000320467499999999,-0.8934901875,0.0437822200000001,-0.205484755,-0.5949771775,-0.2670560625,-0.320051944,-0.442171335,-0.0878448995,-0.2430567525,-0.22736532,-0.5281074225,-0.246821995,-0.4507315325,-0.266189715,-0.28622221425,0.4894876525,0.0738772125,-0.2118273105,-0.2947653775,-0.2754448275,0.02287386,-0.136566105,0.706159415,-0.2507807875,-0.06175136
"2006-37",-0.34098116,0.0199150722,0.4163410746,0.3103566208,-0.078606686,0.5979513122,-0.569031246,-0.773755796,0.892100576,0.00732239420000001,1.115332412,-0.6240859706,0.4902913992,0.00493115200000005,1.63422359,0.056448336,0.5338206428,0.079124714,0.732914576,0.20479946,0.151908464,0.00224706760000001,0.9298414008,0.3151076874,-0.079308523,0.403890392,0.215620352,0.64931374714,0.463984364,0.724605128
"2006-38",-0.446385691,-0.1928131572,0.1399337326,0.66331058,0.383187342,0.628595506,-0.795715304,0.0830429,0.125471532,-0.272564222,0.0500970598,0.061012242,-0.26848959452,-0.5763157286,-0.662057924,-0.45245826,-0.383997354,0.0193767022,-0.0357967994,0.159324344,0.229785802,0.476882716,-0.123568898,0.077766058,0.282852068,-0.705337772,0.751225398,0.018926524,-0.1151853,-0.286964788
"2006-39",0.377600956,-1.365856874,0.72105241,-0.18050918,0.455124972,0.405648782,0.929473634,0.911709972,0.118266264,0.317679022,0.236981712,0.65433945,0.561830264,0.9245536878,0.160791592,1.54564298,0.1805160326,0.3423752806,0.0584610794,0.824417802,0.505379276,-0.062898258,0.507104868,0.1637135778,0.063146876,0.318834024,0.012882494,0.42553011,0.545898792,0.36587020152
"2006-40",-0.199838412,0.528379979,0.1867836608,-0.449930328,0.230337626,1.195476674,0.699362414,-0.359324966,0.9694723094,0.040661035,0.944688684,0.1678970432,0.46741224,0.54666998,0.50608923,0.081595478,0.2976390642,0.0417230318,-0.038377692,0.0079190056,0.512291068,-0.00930856,0.417453876,-0.330572108,0.355143367,0.660169188,-0.164774112,-0.397539304,0.268399796,0.4172876594
"2006-41",-0.749591806,0.2381633418,0.500688262,1.09084278188,0.056188376,-0.299500902,0.311600936,0.183000848,0.34630472,-0.3228925538,0.081936558,0.243305174,-0.10850527172,0.591876266,-0.125202966,0.957181086,0.6835049872,-0.156738916,0.540474864,0.0575306214,0.942841898,0.6055863342,0.356322918,-0.235281634,-0.3125350764,0.32949206,0.12496734,0.0582704208,-0.1596406848,-0.144618617
"2006-42",0.605945964,0.0310666919999999,-0.00239204359999999,0.4896602344,-0.2970623428,-0.159604644,-2.8456386492,0.323053014,0.03725786,1.212146464,-0.0498462092,0.336349968,-0.29198467522,0.2645968086,-0.4763115944,-0.264258322,1.017020721,1.2295561104,-0.41976274,-0.1451723276,-0.279715236,1.095498632,0.025318238,0.0769623728,0.1672159438,-0.4439154518,0.418294736,0.3737956094,0.232734466,0.770610628
"2006-43",0.6179507476,0.551426676,-0.23335493,-0.0852667506,0.061563088,-0.47004785,0.687274864,0.785478804,-0.69909776,0.065872601,0.272953284,0.5793995296,-0.1119172322,-0.4392310192,0.574320366,-0.2109456074,0.081845718,-0.1296450164,0.058028594,-0.5074154418,0.019772826,0.23659433,-0.051804363,-0.317152989,0.318885064,-0.0243841648,0.5452006066,0.57553424,0.203189378,0.174464298
"2006-44",0.157178622,-0.1813406394,-0.0792757238,-0.311635904,-0.1008281504,0.061327892,-0.2811244082,0.319039988,0.0445090528,-0.175319467,-0.183913956,0.1735202718,-0.261890662,-0.1332006946,0.081251217,-0.565438392,0.133092286,-0.0980253278,-0.159956412,-0.3764047042,-0.1054557738,-0.431728316,0.2672892358,-0.5003084938,-0.064955946,-0.282262476,-1.1241920454,-1.29924903,0.102716708,-0.0950444708
"2006-45",-0.00872812399999997,-0.0471108934,0.615772714,-0.3913973986,0.479492532,1.391903802,-0.269967126,0.18210504,2.3866248982,-0.0119077158,0.938222685,0.618341192,0.219234876,0.900963916,-0.3129006172,0.024091558,0.078690328,-0.459577896,0.304267174,0.182938121,0.34758843,-0.885563676,0.373619642,-0.647221752,0.08908384,0.3236868866,-0.611435206,-0.457060034,0.322778172,0.1312790644
"2006-46",-0.1678117618,0.9976080432,0.337779602,0.0926438516,0.031000648,0.8929547444,0.437356336,-0.116773245,0.132515696,0.330006712,-0.023997968,-0.3524150922,0.585704394,-0.134230746,0.901094742,1.4907974986,0.43218599,0.274924046,0.0390778736,0.699017002,-0.08205987,0.857699056,0.08339853,1.14193278,0.0481130081,0.3144241514,0.257402614,0.4573375042,0.327284168,0.561594078
"2006-47",2.49502431333333,-0.349119012333333,0.0348113666666667,-0.53355426,-0.10928149,0.21424693,1.01713533433333,0.272728546666667,0.0411045566666667,-0.07734413,0.97277487,-0.05928111,-0.21098021,0.013399578,-0.180528346666667,-0.526811186666666,-0.08977878,-0.218062386666667,-0.0690216266666667,-0.137269433333333,0.246564956666667,-0.461027873333333,0.589576305333333,-0.110127408,-0.108353493333333,-0.133825050666667,0.146380366666667,0.384771853666667,0.0421070133333333,0.0370076533333333
"2006-48",0.2870100622,-0.0296280812,-0.4493408706,0.804454476,-0.437328494,-0.100247296,-0.521654664,0.97000464,-0.129150962,-0.2416496022,-0.8999940736,1.139408396,-0.4014124436,-0.157595494,0.48034254,-0.751538404,-0.485676802,-0.2412023954,-0.673109682,-0.14043193,-0.01597286,0.3176555184,-0.538261684,0.557521296,-0.308160994,-0.591905248,-0.092504898,-0.900226602,0.0812717716,-0.370192424
"2006-49",0.187162085,0.188454378,0.435982839,0.56622136,-0.683985216,0.1085936312,0.718948856,-0.083127828,0.236633234,0.984331098,0.178285568,-0.429950138,0.00616000399999999,0.133756484,-0.073799942,-0.235273204,0.56694210044,0.0154928806,0.345609726,-0.0302633146,0.79574758,-0.490679073,-0.025518128,-1.904123908,0.3874041606,0.261226061,0.398616204,0.1724475422,0.77706469,-0.354238808
"2006-50",-0.060250602,0.101717336,0.604338664,0.437123516,0.6439667048,0.149875024,-0.482661654,0.683559326,0.4339865584,0.0165450176,0.811639436,0.46322116,1.166917116,0.1421779,0.555327146,0.2603767536,0.3036030248,0.0832535402,0.6349533214,0.405945154,-0.161372646,0.038724256,0.769034674,0.3620171238,0.0828977796,-0.691519928,0.649523852,0.076495336,-0.055896046,-0.067786752
"2006-51",-1.1697582864,-0.0983981246,-0.24221780866,-0.4199501054,0.006186988,-0.4114819932,-0.4202974166,-0.671675092,-0.4815202308,-0.2173208922,-0.0832878306,-0.455272174,0.1322778016,0.364689946,-0.484490502,-0.824496414,0.0052496344,-0.18644905,-0.15485088,0.018994482,0.100525056,-0.5134935628,-0.36815143,0.2834022598,-0.094665467,0.043561116,0.072289394,-0.407804602,-0.084242454,0.047263126
"2006-52",0.5976752925,0.278744235,-0.11051164,0.52574506,-0.019815701,-0.009776978,0.30742281375,0.27055547,0.3430402075,-0.0971674325,0.03889675,0.3982602475,-0.2189057225,0.32953016,0.76274345,0.1888613545,0.4917490675,0.1077256065,0.2026847475,-0.04815548125,0.37455456,0.39525644625,0.174345305,-0.0949715275,0.14729085575,-0.04983522,0.4355757375,0.3677693175,0.148198616,-0.1717642225
"2007-01",-1.35099389,0.56000528,-0.800581156666667,-1.66049673333333,-0.0483271033333333,0.131747833333333,-0.619653466666667,-1.35708972333333,1.43752991,0.0158850266666667,-0.40212765,-1.48648089,0.271337733333333,0.814897976666667,-0.2553333,1.41527744666667,0.0959856733333333,0.364248113333333,-0.3451655,-0.449343890666667,-0.551652715,0.563504113333333,-0.22346263,0.565784356666667,-0.362790593333333,0.11795687,0.135000203333333,0.88419767,-0.15332193,-0.230346956666667
"2007-02",1.4054251176,0.283664888,-0.0391884858,0.427893106,0.049342174,-0.224501336,-0.145581442,-0.02652254,0.3150624586,0.132910596,0.6921455926,-0.152443556,0.16188636584,0.6205329024,0.137812756,0.9633165006,0.375380452,-0.00658322400000002,0.076664114,0.343520313,0.285120362,0.21832416,1.028801226,0.2359676598,0.466065524,0.550827172,-0.022712672,0.237338012,0.602922872,0.512419032
"2007-03",0.4731653175,-0.3156326025,-0.3770258575,0.261018185,0.11274660625,0.1358228,-0.1559805185,0.6575354575,-1.97767303,-0.1337952875,0.551217875,0.2833297275,-0.644237855,-0.87827312,0.29496266075,-1.4623458125,-0.77616654,0.4450205175,0.414957645,-0.08343162725,0.3621641925,0.45683656,-0.08800518125,0.512736865,0.41713018,0.305561760775,-0.0349673125,0.1774654975,0.1894329825,-0.03661569425
"2007-04",0.431898422,0.165121356,-0.0976943706,0.772631342,-0.5874936772,-0.710600086,0.5626258644,-0.189111166,-0.243483138,-0.1827543856,-0.657275988,0.060301196,-0.429540594,-0.1353314954,-0.303298378,-0.28006308,0.2675905386,-0.504230676,0.39006466,-0.624717754,-0.8318576142,0.1770559154,-0.3045091444,-0.661093786,-0.3652807232,0.29250076,0.308882498,-0.281622902,-0.52635992,-0.13955887
"2007-05",0.270342185,-0.32978304,0.1161807652,0.931079028,0.27499061,1.065696886,1.357469072,0.698492516,0.6119378306,0.158603376,0.459921532,0.5268057864,0.095248804,0.182938104,0.459083854,0.683493912,0.3640943,0.1548934098,0.505940892,-0.313737814,0.735138244,-0.549232312,-0.265767008,0.365106308,0.13121713232,0.58478293,0.184886252,0.2023004242,0.369077924,-1.236931106
"2007-06",0.038779698,-0.2735740274,-0.2034158568,-0.650016346,0.0891775948,0.00245194,-0.1104282854,-0.183804704,0.3881732614,-0.1868719882,0.307924096,-0.096730916,-0.421693806,0.0785459239999999,0.09388653,-0.2136772812,-0.128676934,-0.2897862376,-0.2116167502,-0.23935651,0.00567486759999999,-0.4118322564,-0.84696891,-0.268868764,-0.271888172,-0.114701916,-0.2433943486,-0.0815473612,-0.47459102,0.1931643344
"2007-07",1.41252023,0.18026782,0.503056448,0.3181835442,0.391494818,0.213566046,0.8405625748,-0.707930224,-0.10564663,0.0426491394,0.5398621132,0.0180792512,0.221989912,0.260567754,0.1816776852,0.202713934,0.0841749726,-0.0327775328,0.3399982564,0.79264987,0.330146462,0.1804001536,-0.1224380472,-0.088686126,0.1925001272,0.29226309,0.419188586,0.259001866,0.295335476,0.5913036752
"2007-08",0.175404191,-0.21414488,-0.42184907,-0.3216303125,-0.541710288625,-0.176147711,-0.1410007225,0.0944082875,0.00172351974999999,-0.330528105,0.2626799425,-0.0224933735,-0.5592207075,-1.14683218775,-0.260507331,-0.555265205,-0.31620426,-0.53013088,-0.11990992025,-1.196126771,0.40672048275,-0.7308558825,0.146460575,-0.6619393675,-0.08057431025,-0.39149413,-0.044899224,0.556905645,0.200592827,-0.16465483975
"2007-09",-1.392088884,-0.449034874,-0.901144436,-0.29994927,-1.103604996,-0.725683262,-1.2686809304,-1.2026692386,-1.644111274,-0.586600192,-1.12367787,-1.420475076,-0.120633878,-1.060836042,-0.986714954,-1.519183804,-1.428130582,-0.729264378,-1.149189868,-0.8480780962,-1.063049688,0.591744814,-0.784512232,-0.647374856,-0.535557994,-0.961604388,-0.9846255832,-0.7137658624,-0.6433329012,-0.872472564
"2007-10",0.356536956,0.817617126,0.552905076,0.0951339799999999,0.38927351,0.555017599,0.422023656,0.4818662034,0.60521717,0.732626228,0.418393792,0.3395032008,-0.321165248,0.738506726,-0.16872974,-0.109443538,0.51940392,0.0956969768,0.28635493,-0.21578859,0.2449617526,0.204424446,-0.345485468,0.5143286318,-0.302442482,0.03986312,0.0125297854,-0.179775136,0.257180288,0.4807102
"2007-11",0.167228512,-0.486683948,-0.480185128,0.2309711736,-0.504674874,0.114808626,-0.372201478,-0.106542212,-0.06819261,-0.1522447668,-0.46704679,-0.332811196,0.019572662,-0.064925974,-0.5970187094,0.0294524644,-0.00178619200000001,-0.5216628416,-0.726929965,-0.67205829,-0.31060186,-0.693187046,0.036580606,-0.313542604,-0.1680858652,0.04495448,-0.0860954638,-0.506031202,-0.437748942,0.136417482
"2007-12",0.406314572,0.190700988,0.6831509128,0.999492706,0.8205450652,0.211091356,1.140241736,1.61145612,0.176092504,0.3676785526,0.444047447,1.407112268,0.8437728286,0.234486582,0.393048004,0.151628278,0.373551114,-0.015336438,0.646903366,1.015071234,0.722546832,0.6291220064,0.503042334,0.485936524,0.7088658146,0.652534842,0.973453856,0.731334878,0.802719308,0.7165219676
"2007-13",-0.1499363432,0.503639966,-0.36769419,0.29775479,-0.266560076,-0.444036238,0.0355928998,0.047199656,-0.529075622,-0.016199302,-0.63415761,0.11152234,-0.279389338,-0.1319826044,-0.794850786,-0.162695194,-0.166303512,-0.0722499404,-0.06749062,-0.212334904,-0.008409912,-0.120684906,-0.081702494,-0.2806155116,-0.206535114,-0.5276781336,-0.105044706,-0.4003418734,-0.305870798,-0.40709163
"2007-14",0.45927247975,1.45036129,-0.2068301225,-0.09320294625,-0.0663407135,0.44251723075,0.246347165,0.57449342425,0.558103185,0.7728084825,-0.0432456175,0.5789109475,-0.226977988,1.0075202825,0.87174753,0.59712159,0.6002596025,0.548519795,0.2170707095,-0.0795958,0.4214478625,0.76906342025,0.6010063175,0.56064966125,-0.05926400525,-0.0310753475,0.0667186625,0.69201271525,0.35644597125,0.0881816775
"2007-15",0.340152299,-0.33610921,0.519239312,-0.212234919,-0.1638366286,0.11706954,-0.25748439,0.37199311,0.479431834,0.1506617084,0.00352773599999999,0.0601208378,0.20589868,-0.2898779166,-0.0679421034,0.89656012,-0.3294109992,0.2491438676,0.1230691968,0.823966134,0.811857514,2.015412376,0.060024477,0.6361775846,0.118020988,0.048755774,-0.3380602146,-0.3520742334,-0.113501396,0.000835656000000002
"2007-16",-0.40713803,0.018633276,1.277428812,0.527342582,0.255794128,0.504339256,1.401562924,0.403794068,0.2261572484,0.890746188,0.024135994,0.613820698,-0.135654341,0.083136514,0.710459776,1.619652,-0.0582279300000001,0.862264514,1.368933469,0.152734574,0.288399004,0.52042839,0.280619326,0.256053991,0.160950636,0.742569592,0.29617705,0.9873566,0.3279428644,0.278128286
"2007-17",0.955606988,-0.01010608,0.3388067782,-0.6328444688,-0.1143152856,0.1509539804,0.62843122,-0.133553082,0.0466066599999999,-0.0217718142,0.156475326,0.147250002,0.952863924,0.455477988,-0.40821569,-0.2450033,1.354092202,-0.2744477492,0.00995774199999999,0.2827448384,0.25281235,0.14306389706,0.771102108,-0.266218508,-0.2828026412,0.0716298064,-0.02444579,-0.56265559,-0.168570504,0.98197267
"2007-18",-0.196289504,-0.060823962,0.402428076,0.438210894,0.1923580576,-0.0517345306,-0.1949042068,0.320236092,0.6446688542,0.44944267,0.598359752,0.050019622,0.1847300616,0.6962969084,0.248376064,0.0301284179999999,0.365880492,0.0905612052,0.031696068,-0.2245040402,0.396808813,0.021971548,0.270374256,0.3225278764,-0.18205611,0.070727069,1.450864484,-0.055918658,0.4769978914,0.640137822
"2007-19",1.362558066,-0.203796056,-0.12564792,0.071843006,-0.1258622858,-0.037368436,0.519361634,0.228450462,-0.879141694,-0.208496723,-0.3104506864,0.1825372604,-0.111003952,0.68376239,0.00371615,0.3349107358,0.577031834,-0.693102514,-0.174992438,-0.3937540168,0.310054936,0.069834638,0.242663166,-0.0033146978,-0.224137316,0.126614946,0.331211556,-0.189697016,0.150863382,0.3194209442
"2007-20",0.883727998,0.379837582,0.326319452,0.739275344,0.12560447,0.66888931,-0.0451017076,0.672249761,-0.29813124,-0.022404744,0.7548638678,0.4947611726,0.00891849600000002,-0.313734372,-0.01454358,0.374692874,0.387948654,0.377382856,0.1533908932,0.3604958384,0.6404233224,0.4366829438,-0.051212838,0.287768284,0.5798889762,0.2242275298,0.590338564,-0.200521444,-0.0441974108,0.31670347
"2007-21",0.74553563,0.304157565,-0.1204948975,-0.17883612125,-0.02358243,0.4122127875,0.3051556475,-0.51917104,-0.67687229,-0.3384563955,-0.43582157975,0.1034962025,0.4118651575,0.594724876,-0.312861465,-0.60719192,-0.66544945,-0.0586213825,-0.40635122,0.3161382625,-0.69626234275,0.23485187175,-0.2816337,0.0827738915,-0.200547575,-0.201880094,-0.04676294,-0.191813,0.01901682,0.1255293625
"2007-22",0.3364544525,0.36036378,0.52325471025,-0.1645573975,-0.21980049275,0.4031278457,0.81971451075,0.34998233,1.282468855,0.4240376075,0.7948494975,0.1949701775,-0.0981479225,0.0930698885,0.54943315,0.2723581275,0.335304447,0.04783005375,0.1068025075,0.65913656875,0.0169316,-0.7626295525,0.1115012575,0.1276132975,0.20368146625,0.7759006925,0.3065818925,1.37519716625,-0.569294015,0.302665112
"2007-23",-0.84301843,-0.4127481602,-0.625288312,-0.120264604,-0.199139246,-0.32364747,0.0972018064,-0.388744748,-0.273141334,-0.425900342,-0.735546022,-0.36049602158,-0.04710203,-0.005357206,-0.654596956,-0.47562837,-0.64775501,-0.398710162,-0.5808849,0.047206588,0.190341812,-0.781398238,-0.367254694,-0.839361994,-0.118196488,-0.136801999,0.035124844,0.230101184,-0.574350254,-0.56621116
